url,college,from,dob,weight,to,active,position,height
http://www.basketball-reference.com/players/t/torgoir01.html,Long Island University,1947,6-3-1917,192,1949,False,F,6-2
http://www.basketball-reference.com/players/t/tormobu01.html,University of Tennessee,1963,12-5-1937,230,1970,False,C-F,6-8
http://www.basketball-reference.com/players/t/torreos01.html,NA,2002,18-12-1976,210,2003,False,F,6-6
http://www.basketball-reference.com/players/t/toshebi01.html,Indiana University,1952,2-6-1926,175,1954,False,G,6-1
http://www.basketball-reference.com/players/t/toughbo01.html,St. John's University,1949,28-8-1920,185,1950,False,G-F,6-0
http://www.basketball-reference.com/players/t/towemo01.html,North Carolina State University,1976,27-9-1953,150,1977,False,G,5-7
http://www.basketball-reference.com/players/t/towerke01.html,University of Notre Dame,1994,15-5-1970,250,1997,False,C-F,6-11
http://www.basketball-reference.com/players/t/towerbl01.html,Western Kentucky University,1949,20-6-1920,210,1950,False,F-C,6-4
http://www.basketball-reference.com/players/t/towneli01.html,James Madison University,1983,30-11-1959,190,1985,False,F-G,6-7
http://www.basketball-reference.com/players/t/townska01.html,University of Kentucky,2016,15-11-1995,244,2016,True,F-C,7-0
http://www.basketball-reference.com/players/t/townsra01.html,"University of California, Los Angeles",1979,20-12-1955,175,1982,False,G,6-3
http://www.basketball-reference.com/players/t/trappge01.html,"California State University, Long Beach",1972,11-7-1948,205,1977,False,F-C,6-8
http://www.basketball-reference.com/players/t/trappjo01.html,"University of Nevada, Las Vegas",1969,2-10-1945,210,1973,False,F,6-7
http://www.basketball-reference.com/players/t/traylro01.html,University of Michigan,1999,1-2-1977,284,2005,False,F,6-8
http://www.basketball-reference.com/players/t/trentga01.html,Ohio University,1996,22-9-1974,250,2004,False,F,6-8
http://www.basketball-reference.com/players/t/trepaje01.html,University of Southern California,2002,11-7-1979,200,2004,False,G,6-4
http://www.basketball-reference.com/players/t/tresvjo01.html,Seattle University,1965,6-11-1939,215,1973,False,F-C,6-7
http://www.basketball-reference.com/players/t/triptdi01.html,DePaul University,1949,3-11-1922,170,1950,False,G-F,6-0
http://www.basketball-reference.com/players/t/tripuke01.html,University of Notre Dame,1982,16-2-1959,220,1991,False,F-G,6-6
http://www.basketball-reference.com/players/t/truitan01.html,University of California,1973,24-8-1950,215,1973,False,C,6-9
http://www.basketball-reference.com/players/t/trybace01.html,NA,2003,22-9-1979,240,2004,False,C,7-2
http://www.basketball-reference.com/players/t/tsakaja01.html,NA,2001,10-6-1979,285,2007,False,C,7-2
http://www.basketball-reference.com/players/t/tschojo01.html,"University of California, Santa Barbara",1973,25-4-1950,206,1975,False,F,6-6
http://www.basketball-reference.com/players/t/tsiorlo01.html,University of Kentucky,1957,31-8-1930,190,1959,False,F,6-5
http://www.basketball-reference.com/players/t/tskitni01.html,NA,2003,14-4-1983,225,2006,True,F,7-0
http://www.basketball-reference.com/players/t/tuckeal01.html,Oklahoma Baptist University,1968,24-2-1943,190,1972,False,F,6-8
http://www.basketball-reference.com/players/t/tuckeal02.html,University of Wisconsin,2008,11-2-1984,205,2010,False,F,6-6
http://www.basketball-reference.com/players/t/tuckean01.html,Wake Forest University,1995,4-4-1969,220,1995,False,F,6-8
http://www.basketball-reference.com/players/t/tuckeji01.html,Duquesne University,1955,11-12-1932,185,1957,False,F,6-7
http://www.basketball-reference.com/players/t/tuckepj01.html,University of Texas at Austin,2007,5-5-1985,245,2016,True,F,6-6
http://www.basketball-reference.com/players/t/tucketr01.html,University of Minnesota,1983,20-12-1959,193,1993,False,G,6-5
http://www.basketball-reference.com/players/t/turiaro01.html,Gonzaga University,2006,13-1-1983,249,2015,True,F,6-10
http://www.basketball-reference.com/players/t/turkcmi01.html,NA,2000,7-6-1976,236,2000,False,F,6-9
http://www.basketball-reference.com/players/t/turkohe01.html,NA,2001,19-3-1979,220,2015,False,F,6-10
http://www.basketball-reference.com/players/t/turnean01.html,University of Memphis,1987,13-12-1964,160,1992,False,G,5-11
http://www.basketball-reference.com/players/t/turnebi01.html,University of Akron,1968,18-2-1944,220,1973,False,F,6-7
http://www.basketball-reference.com/players/t/turneel01.html,University of Mississippi,1982,10-6-1959,190,1989,False,G-F,6-5
http://www.basketball-reference.com/players/t/turneev01.html,Ohio State University,2011,27-10-1988,220,2016,True,G,6-7
http://www.basketball-reference.com/players/t/turnega01.html,Texas Christian University,1968,NA,200,1968,False,F,6-7
http://www.basketball-reference.com/players/t/turnehe02.html,"California State University, Fullerton",1990,18-8-1966,200,1995,False,G-F,6-7
http://www.basketball-reference.com/players/t/turnehe01.html,University of Nebraska,1968,29-3-1938,195,1968,False,G,6-2
http://www.basketball-reference.com/players/t/turneja01.html,Western Kentucky University,1955,29-6-1930,170,1955,False,F-G,6-4
http://www.basketball-reference.com/players/t/turneja02.html,University of Louisville,1962,5-6-1939,200,1962,False,G-F,6-5
http://www.basketball-reference.com/players/t/turneje01.html,Vanderbilt University,1985,9-4-1962,230,1996,False,F-C,6-9
http://www.basketball-reference.com/players/t/turnejo01.html,Phillips University,1992,30-11-1967,245,1992,False,F,6-8
http://www.basketball-reference.com/players/t/turnemy01.html,University of Texas at Austin,2016,24-3-1996,243,2016,True,F-C,6-11
http://www.basketball-reference.com/players/t/turnewa01.html,University of Kentucky,2000,22-3-1976,190,2000,False,G,6-2
http://www.basketball-reference.com/players/t/turpime01.html,University of Kentucky,1985,28-12-1960,240,1990,False,C,6-11
http://www.basketball-reference.com/players/t/twardda01.html,Old Dominion University,1973,20-9-1950,175,1980,False,G,6-1
http://www.basketball-reference.com/players/t/twymaja01.html,University of Cincinnati,1956,11-5-1934,210,1966,False,F-G,6-6
http://www.basketball-reference.com/players/t/tylerbj01.html,University of Texas at Austin,1995,30-4-1971,185,1995,False,G,6-1
http://www.basketball-reference.com/players/t/tylerje01.html,NA,2012,21-6-1991,260,2014,True,C,6-10
http://www.basketball-reference.com/players/t/tylerte01.html,University of Detroit Mercy,1979,30-10-1956,215,1989,False,F-G,6-7
http://www.basketball-reference.com/players/t/tyrach01.html,University of Louisville,1958,16-8-1935,230,1962,False,C-F,6-8
http://www.basketball-reference.com/players/u/ubileed01.html,Siena College,2012,26-11-1986,204,2012,False,G,6-6
http://www.basketball-reference.com/players/u/udohek01.html,Baylor University,2011,20-5-1987,240,2015,True,F,6-10
http://www.basketball-reference.com/players/u/udokaim01.html,Portland State University,2004,9-8-1977,215,2011,False,F,6-6
http://www.basketball-reference.com/players/u/udrihbe01.html,NA,2005,5-7-1982,205,2016,True,G,6-3
http://www.basketball-reference.com/players/u/ukicro01.html,NA,2009,12-5-1984,183,2010,False,G,6-5
http://www.basketball-reference.com/players/u/unselwe01.html,University of Louisville,1969,14-3-1946,245,1981,False,C-F,6-7
http://www.basketball-reference.com/players/u/uplinha01.html,Long Island University,1954,30-9-1929,185,1954,False,G,6-4
http://www.basketball-reference.com/players/u/upshake01.html,University of Utah,1989,24-1-1963,180,1991,False,G,6-2
http://www.basketball-reference.com/players/u/uzohbe01.html,University of Tulsa,2011,19-3-1988,205,2012,False,G,6-3
http://www.basketball-reference.com/players/v/vacenst01.html,Duke University,1968,15-8-1944,185,1970,False,G,6-1
http://www.basketball-reference.com/players/v/valanjo01.html,NA,2013,6-5-1992,255,2016,True,C,7-0
http://www.basketball-reference.com/players/v/valenda01.html,University of Kansas,1982,3-2-1959,183,1991,False,G,6-1
http://www.basketball-reference.com/players/v/valenro01.html,Old Dominion University,1981,27-11-1957,210,1981,False,F,6-7
http://www.basketball-reference.com/players/v/vallejo01.html,"University of California, Los Angeles",1971,3-10-1948,185,1972,False,G,6-3
http://www.basketball-reference.com/players/v/vanardi01.html,Indiana University,1966,22-2-1943,210,1977,False,G-F,6-5
http://www.basketball-reference.com/players/v/vanarto01.html,Indiana University,1966,22-2-1943,202,1977,False,F-G,6-5
http://www.basketball-reference.com/players/v/vanbrbu01.html,New York University,1947,28-10-1922,185,1950,False,G-F,6-3
http://www.basketball-reference.com/players/v/vanbrja01.html,Vanderbilt University,1975,16-12-1951,195,1983,False,F-G,6-7
http://www.basketball-reference.com/players/v/vanexni01.html,University of Cincinnati,1994,27-11-1971,170,2006,False,G,6-1
http://www.basketball-reference.com/players/v/vanhoke01.html,University of Utah,1998,23-10-1975,220,2006,False,F,6-10
http://www.basketball-reference.com/players/v/vanlino01.html,Saint Francis University,1970,1-4-1947,173,1979,False,G,6-1
http://www.basketball-reference.com/players/v/vanzade01.html,Azusa Pacific University,1976,1-6-1952,210,1976,False,F,6-9
http://www.basketball-reference.com/players/v/vancege01.html,University of Illinois at Urbana-Champaign,1948,25-2-1923,195,1952,False,G-F,6-3
http://www.basketball-reference.com/players/v/vandelo01.html,University of Wisconsin-Green Bay,1996,3-4-1971,215,1996,False,F,6-8
http://www.basketball-reference.com/players/v/vandeer01.html,Colgate University,1950,12-9-1928,195,1956,False,F-G,6-3
http://www.basketball-reference.com/players/v/vandeki01.html,"University of California, Los Angeles",1981,1-8-1958,220,1993,False,F,6-8
http://www.basketball-reference.com/players/v/vanosni01.html,Santa Clara University,1986,13-4-1963,255,1987,False,C,7-1
http://www.basketball-reference.com/players/v/vanteda01.html,St. Bonaventure University,2001,31-3-1973,200,2001,False,G,6-5
http://www.basketball-reference.com/players/v/vardara01.html,NA,2002,6-5-1979,260,2002,False,C,7-1
http://www.basketball-reference.com/players/v/varejan01.html,NA,2005,28-9-1982,273,2016,True,F-C,6-10
http://www.basketball-reference.com/players/v/varnaja01.html,Mississippi State University,2013,1-3-1988,230,2014,True,F,6-9
http://www.basketball-reference.com/players/v/vasqugr01.html,University of Maryland,2011,16-1-1987,217,2016,True,G,6-6
http://www.basketball-reference.com/players/v/vaughch01.html,Southern Illinois University,1963,19-2-1940,190,1970,False,G,6-2
http://www.basketball-reference.com/players/v/vaughda01.html,Oral Roberts University,1975,4-6-1952,220,1976,False,C,6-11
http://www.basketball-reference.com/players/v/vaughda02.html,University of Memphis,1996,23-3-1973,240,1999,False,F,6-9
http://www.basketball-reference.com/players/v/vaughja01.html,University of Kansas,1998,11-2-1975,190,2009,False,G,6-1
http://www.basketball-reference.com/players/v/vaughra01.html,"University of Nevada, Las Vegas",2016,16-8-1996,202,2016,True,G,6-6
http://www.basketball-reference.com/players/v/vaughvi01.html,Western Kentucky University,1947,15-5-1918,205,1947,False,F-C,6-4
http://www.basketball-reference.com/players/v/vaughlo01.html,University of Michigan,1991,27-2-1968,230,2001,False,F,6-9
http://www.basketball-reference.com/players/v/vergabo01.html,Duke University,1968,7-9-1945,190,1974,False,G,6-1
http://www.basketball-reference.com/players/v/verhope01.html,"California State University, Fresno",1982,15-2-1959,215,1987,False,F,6-9
http://www.basketball-reference.com/players/v/veselja01.html,NA,2012,24-4-1990,240,2014,True,F,6-11
http://www.basketball-reference.com/players/v/vetragu01.html,NA,1993,22-5-1967,195,1993,False,F,6-6
http://www.basketball-reference.com/players/v/viannjo01.html,NA,1992,15-11-1966,215,1992,False,F,6-9
http://www.basketball-reference.com/players/v/villach01.html,University of Connecticut,2006,24-8-1984,232,2016,True,F,6-11
http://www.basketball-reference.com/players/v/vinceja01.html,Michigan State University,1982,10-6-1959,220,1990,False,F,6-7
http://www.basketball-reference.com/players/v/vincesa01.html,Michigan State University,1986,18-5-1963,185,1992,False,G,6-2
http://www.basketball-reference.com/players/v/vincima01.html,NA,2007,31-5-1984,225,2008,False,F,6-8
http://www.basketball-reference.com/players/v/vinsofr01.html,Georgia Institute of Technology,1995,28-1-1971,190,2000,False,G,6-4
http://www.basketball-reference.com/players/v/virdecl01.html,Murray State University,1973,25-11-1947,195,1973,False,F,6-6
http://www.basketball-reference.com/players/v/vocega01.html,University of Notre Dame,1990,24-11-1965,240,1990,False,F,6-9
http://www.basketball-reference.com/players/v/volkefl01.html,University of Wyoming,1950,21-6-1921,205,1950,False,F-C,6-4
http://www.basketball-reference.com/players/v/volkoal01.html,NA,1990,28-3-1964,218,1992,False,F,6-10
http://www.basketball-reference.com/players/v/vonniwh01.html,Pennsylvania State University,1950,19-6-1922,170,1950,False,G-F,6-1
http://www.basketball-reference.com/players/v/vonleno01.html,Indiana University,2015,24-8-1995,240,2016,True,F,6-10
http://www.basketball-reference.com/players/v/voskuja01.html,University of Connecticut,2001,1-11-1977,245,2009,False,C,6-11
http://www.basketball-reference.com/players/v/vraneda01.html,University of Utah,1982,29-10-1958,210,1988,False,F,6-7
http://www.basketball-reference.com/players/v/vranesl01.html,NA,2004,30-1-1983,275,2004,False,C,7-5
http://www.basketball-reference.com/players/v/vrankst01.html,NA,1991,22-1-1964,260,1999,False,C,7-2
http://www.basketball-reference.com/players/v/vromabr01.html,"University of Nevada, Las Vegas",1981,25-12-1955,220,1981,False,C,7-0
http://www.basketball-reference.com/players/v/vromaja01.html,Iowa State University,2005,6-6-1981,220,2006,False,F-C,6-10
http://www.basketball-reference.com/players/v/vucevni01.html,University of Southern California,2012,24-10-1990,260,2016,True,C,7-0
http://www.basketball-reference.com/players/v/vujacsa01.html,NA,2005,8-3-1984,195,2016,True,G,6-7
http://www.basketball-reference.com/players/w/wadedw01.html,Marquette University,2004,17-1-1982,220,2016,True,G,6-4
http://www.basketball-reference.com/players/w/wadema01.html,"University of Nevada, Las Vegas",1988,15-10-1965,160,1990,False,G,5-11
http://www.basketball-reference.com/players/w/wafervo01.html,Florida State University,2006,21-7-1985,210,2012,False,G,6-5
http://www.basketball-reference.com/players/w/wagercl01.html,Saint Mary's University of Minnesota,1950,20-1-1920,210,1950,False,C-F,6-6
http://www.basketball-reference.com/players/w/wagneda02.html,University of Memphis,2003,4-2-1983,200,2007,False,G,6-2
http://www.basketball-reference.com/players/w/wagneda01.html,University of Texas at Austin,1950,1-8-1922,170,1950,False,G,6-0
http://www.basketball-reference.com/players/w/wagnemi01.html,University of Louisville,1988,20-2-1963,185,1991,False,G,6-5
http://www.basketball-reference.com/players/w/wagneph01.html,Georgia Institute of Technology,1969,18-12-1945,190,1969,False,G,6-2
http://www.basketball-reference.com/players/w/waitedi01.html,Syracuse University,2013,10-12-1991,225,2016,True,G,6-4
http://www.basketball-reference.com/players/w/waitegr01.html,Ohio State University,1984,8-1-1961,225,1988,False,C,6-11
http://www.basketball-reference.com/players/w/wakefan01.html,Loyola University of Chicago,1979,11-1-1955,175,1980,False,G,6-3
http://www.basketball-reference.com/players/w/walkne01.html,University of Florida,1970,29-7-1948,220,1977,False,C,6-10
http://www.basketball-reference.com/players/w/walkean01.html,Niagara University,1977,25-3-1955,190,1977,False,G,6-4
http://www.basketball-reference.com/players/w/walkean02.html,University of Kentucky,1997,12-8-1976,224,2008,False,F,6-8
http://www.basketball-reference.com/players/w/walkebr01.html,Brigham Young University,1949,15-3-1921,205,1952,False,F-C,6-6
http://www.basketball-reference.com/players/w/walkech01.html,Bradley University,1963,22-2-1940,212,1975,False,F-G,6-6
http://www.basketball-reference.com/players/w/walkeda01.html,University of Arkansas,1984,9-3-1961,180,1993,False,G,6-4
http://www.basketball-reference.com/players/w/walkefo01.html,State University of West Georgia,1975,21-5-1951,184,1984,False,G,6-0
http://www.basketball-reference.com/players/w/walkebi01.html,Kansas State University,2009,9-10-1987,220,2015,True,F,6-6
http://www.basketball-reference.com/players/w/walkeho01.html,Michigan State University,1962,17-4-1937,210,1962,False,F,6-3
http://www.basketball-reference.com/players/w/walkeji01.html,Providence College,1968,8-4-1944,195,1976,False,G,6-3
http://www.basketball-reference.com/players/w/walkeke02.html,University of Connecticut,2012,8-5-1990,172,2016,True,G,6-1
http://www.basketball-reference.com/players/w/walkeke01.html,University of Kentucky,1987,18-8-1964,210,1995,False,F,6-8
http://www.basketball-reference.com/players/w/walkeph01.html,Millersville University of Pennsylvania,1978,20-3-1956,180,1978,False,G,6-3
http://www.basketball-reference.com/players/w/walkesa01.html,University of Louisville,1997,25-2-1976,240,2006,False,F,6-9
http://www.basketball-reference.com/players/w/walkewa01.html,University of Virginia,1977,18-7-1954,190,1984,False,F,6-7
http://www.basketball-reference.com/players/w/walljo01.html,University of Kentucky,2011,6-9-1990,195,2016,True,G,6-4
http://www.basketball-reference.com/players/w/wallabe01.html,Virginia Union University,1997,10-9-1974,240,2012,False,F-C,6-9
http://www.basketball-reference.com/players/w/wallage01.html,University of Alabama,2002,23-7-1982,215,2015,True,F,6-7
http://www.basketball-reference.com/players/w/wallajo01.html,Syracuse University,1997,9-2-1974,225,2004,False,F,6-8
http://www.basketball-reference.com/players/w/wallara01.html,University of North Carolina,1996,17-9-1974,225,2013,False,F-C,6-10
http://www.basketball-reference.com/players/w/wallare01.html,University of Scranton,1947,12-7-1918,185,1947,False,G,6-1
http://www.basketball-reference.com/players/w/walledw01.html,Tennessee State University,1969,5-10-1945,220,1972,False,F,6-6
http://www.basketball-reference.com/players/w/walleja01.html,Virginia Union University,1988,20-11-1964,215,1988,False,G,6-4
http://www.basketball-reference.com/players/w/walshji01.html,Stanford University,1958,29-8-1930,195,1958,False,F,6-4
http://www.basketball-reference.com/players/w/walshma01.html,University of Florida,2006,2-12-1982,205,2006,False,G-F,6-6
http://www.basketball-reference.com/players/w/waltere01.html,University of Kansas,1994,12-3-1970,190,2000,False,G,6-4
http://www.basketball-reference.com/players/w/walthpa01.html,University of Tennessee,1950,23-3-1927,160,1955,False,G-F,6-2
http://www.basketball-reference.com/players/w/walthis01.html,NA,1954,25-8-1930,163,1954,False,G,5-11
http://www.basketball-reference.com/players/w/waltobi01.html,"University of California, Los Angeles",1975,5-11-1952,210,1987,False,C-F,6-11
http://www.basketball-reference.com/players/w/waltoll01.html,Marquette University,1977,23-11-1953,160,1981,False,G,6-0
http://www.basketball-reference.com/players/w/waltolu01.html,University of Arizona,2004,28-3-1980,235,2013,False,F,6-8
http://www.basketball-reference.com/players/w/wanzebo01.html,Seton Hall University,1949,4-6-1921,170,1957,False,G,6-0
http://www.basketball-reference.com/players/w/warbipe01.html,Georgia Southern University,1975,7-9-1952,165,1975,False,G,6-2
http://www.basketball-reference.com/players/w/wardch01.html,Florida State University,1995,12-10-1970,190,2005,False,G,6-2
http://www.basketball-reference.com/players/w/wardge01.html,Boston College,1964,6-9-1941,195,1967,False,G,6-4
http://www.basketball-reference.com/players/w/wardhe01.html,Jackson State University,1976,30-1-1952,195,1977,False,G-F,6-4
http://www.basketball-reference.com/players/w/wareca01.html,"California State University, Long Beach",2014,17-1-1990,175,2014,True,G,5-10
http://www.basketball-reference.com/players/w/wareji01.html,Oklahoma City University,1967,2-5-1944,210,1969,False,F,6-7
http://www.basketball-reference.com/players/w/warlebe01.html,Tennessee State University,1963,4-9-1936,200,1970,False,F-G,6-5
http://www.basketball-reference.com/players/w/warlibo01.html,Pepperdine University,1966,20-3-1941,200,1970,False,G-F,6-5
http://www.basketball-reference.com/players/w/warneco01.html,Jackson State University,1971,12-8-1948,220,1977,False,F-C,6-9
http://www.basketball-reference.com/players/w/warrebo01.html,Vanderbilt University,1969,17-7-1946,190,1976,False,G,6-5
http://www.basketball-reference.com/players/w/warrejo01.html,St. John's University,1970,7-7-1947,180,1974,False,G-F,6-3
http://www.basketball-reference.com/players/w/warretj01.html,North Carolina State University,2015,5-9-1993,230,2016,True,F,6-8
http://www.basketball-reference.com/players/w/warrewi01.html,University of Oklahoma,2011,22-10-1989,203,2011,False,G,6-4
http://www.basketball-reference.com/players/w/warribr01.html,Saint Joseph's University,1983,22-7-1959,195,1986,False,G,6-5
http://www.basketball-reference.com/players/w/warriha01.html,Syracuse University,2006,8-7-1982,219,2013,False,F,6-9
http://www.basketball-reference.com/players/w/washbch01.html,North Carolina State University,1987,13-5-1965,225,1988,False,C,6-11
http://www.basketball-reference.com/players/w/washibo01.html,Eastern Kentucky University,1970,11-7-1947,175,1972,False,G,5-11
http://www.basketball-reference.com/players/w/washida01.html,University of Memphis,2008,6-12-1985,195,2008,False,G,6-2
http://www.basketball-reference.com/players/w/washido01.html,University of North Carolina,1975,22-4-1952,210,1976,False,F,6-8
http://www.basketball-reference.com/players/w/washidu01.html,Middle Tennessee State University,1988,31-8-1964,195,1993,False,G,6-4
http://www.basketball-reference.com/players/w/washier01.html,University of Alabama,1998,23-3-1974,190,1999,False,G,6-4
http://www.basketball-reference.com/players/w/washiji01.html,Villanova University,1966,1-7-1943,210,1976,False,F-C,6-6
http://www.basketball-reference.com/players/w/washike01.html,American University,1974,17-9-1951,230,1988,False,F-C,6-8
http://www.basketball-reference.com/players/w/washipe01.html,Syracuse University,1987,6-1-1964,190,1989,False,G,6-2
http://www.basketball-reference.com/players/w/washiri01.html,"University of California, Los Angeles",1977,15-7-1955,220,1982,False,F-C,6-11
http://www.basketball-reference.com/players/w/washist01.html,University of San Diego,1975,23-1-1952,190,1975,False,G,6-4
http://www.basketball-reference.com/players/w/washitr01.html,Cheyney University of Pennsylvania,1968,21-4-1944,215,1973,False,F-C,6-7
http://www.basketball-reference.com/players/w/washiwi01.html,Old Dominion University,1978,3-8-1955,227,1979,False,F-C,6-9
http://www.basketball-reference.com/players/w/watkida01.html,Syracuse University,2008,8-11-1984,258,2012,False,C,6-11
http://www.basketball-reference.com/players/w/watsobo01.html,University of Kentucky,1955,22-3-1930,160,1955,False,G,6-0
http://www.basketball-reference.com/players/w/watsocj01.html,University of Tennessee,2008,17-4-1984,175,2016,True,G,6-2
http://www.basketball-reference.com/players/w/watsoea01.html,"University of California, Los Angeles",2002,12-6-1979,195,2014,False,G,6-1
http://www.basketball-reference.com/players/w/watsoja01.html,University of South Carolina,1995,23-2-1972,190,1999,False,F,6-7
http://www.basketball-reference.com/players/w/wattsro01.html,Wake Forest University,1966,21-5-1943,210,1967,False,F,6-6
http://www.basketball-reference.com/players/w/wattssa01.html,Florida Agricultural and Mechanical University,1971,14-3-1948,185,1971,False,G,6-3
http://www.basketball-reference.com/players/w/wattssl01.html,Xavier University of Louisiana,1974,22-7-1951,175,1979,False,G,6-1
http://www.basketball-reference.com/players/w/waynsma01.html,Villanova University,2013,2-5-1991,200,2014,True,G,6-2
http://www.basketball-reference.com/players/w/wearda01.html,"University of California, Los Angeles",2015,21-9-1990,230,2015,True,F,6-10
http://www.basketball-reference.com/players/w/weartr01.html,"University of California, Los Angeles",2015,21-9-1990,230,2015,True,F,6-10
http://www.basketball-reference.com/players/w/weathcl01.html,University of Southern Mississippi,1993,8-9-1970,240,2005,False,F,6-6
http://www.basketball-reference.com/players/w/weathni01.html,University of Illinois at Urbana-Champaign,1974,20-7-1950,195,1980,False,F,6-7
http://www.basketball-reference.com/players/w/weaveky01.html,Washington State University,2009,18-2-1986,201,2011,False,G,6-6
http://www.basketball-reference.com/players/w/webbje01.html,Kansas State University,1971,6-7-1948,170,1972,False,G,6-4
http://www.basketball-reference.com/players/w/webbma01.html,University of Alabama,1993,9-5-1970,255,1993,False,F-C,6-9
http://www.basketball-reference.com/players/w/webbsp01.html,North Carolina State University,1986,13-7-1963,133,1998,False,G,5-6
http://www.basketball-reference.com/players/w/webbech01.html,University of Michigan,1994,1-3-1973,245,2008,False,F-C,6-9
http://www.basketball-reference.com/players/w/weberja01.html,Purdue University,1947,18-3-1918,225,1947,False,C,6-6
http://www.basketball-reference.com/players/w/webstel01.html,Saint Peter's College,1972,6-3-1948,190,1972,False,F,6-5
http://www.basketball-reference.com/players/w/webstje01.html,University of Oklahoma,1996,19-2-1971,232,1996,False,F,6-8
http://www.basketball-reference.com/players/w/webstma02.html,NA,2006,4-12-1986,230,2015,True,G-F,6-7
http://www.basketball-reference.com/players/w/webstma01.html,Morgan State University,1976,13-4-1952,225,1987,False,C,7-1
http://www.basketball-reference.com/players/w/wedmasc01.html,University of Colorado,1975,29-7-1952,215,1987,False,F-G,6-7
http://www.basketball-reference.com/players/w/weemsso01.html,University of Arkansas,2009,8-7-1986,205,2016,True,G-F,6-6
http://www.basketball-reference.com/players/w/wehrdi01.html,Rice University,1949,9-12-1925,180,1949,False,F,6-4
http://www.basketball-reference.com/players/w/weidnbr01.html,College of William & Mary,1984,28-10-1960,230,1984,False,F,6-9
http://www.basketball-reference.com/players/w/weissbo01.html,Pennsylvania State University,1966,7-5-1942,180,1977,False,G,6-2
http://www.basketball-reference.com/players/w/weitzri01.html,Northeastern University,1968,30-4-1946,175,1968,False,G,6-2
http://www.basketball-reference.com/players/w/wellsbo01.html,Ball State University,1999,28-9-1976,210,2008,False,G-F,6-5
http://www.basketball-reference.com/players/w/wellsbu01.html,Austin Peay State University,1998,26-7-1974,230,1998,False,F,6-5
http://www.basketball-reference.com/players/w/wellsow01.html,University of Detroit Mercy,1975,9-12-1950,200,1975,False,F,6-7
http://www.basketball-reference.com/players/w/wellsra01.html,Northwestern University,1963,3-9-1940,180,1963,False,G,6-1
http://www.basketball-reference.com/players/w/welpch01.html,University of Washington,1988,2-1-1964,245,1990,False,C,7-0
http://www.basketball-reference.com/players/w/welscji01.html,NA,2003,27-1-1980,208,2006,False,G,6-7
http://www.basketball-reference.com/players/w/wennibi01.html,St. John's University,1986,26-4-1963,245,2000,False,C,7-0
http://www.basketball-reference.com/players/w/wenstma01.html,University of North Carolina,1994,4-11-1970,250,1994,False,C,7-1
http://www.basketball-reference.com/players/w/werdaro01.html,St. John's University,1993,12-9-1970,250,1997,False,C,6-11
http://www.basketball-reference.com/players/w/wertira01.html,St. John's University,1947,1-1-1922,,1948,False,G,5-11
http://www.basketball-reference.com/players/w/wesleda01.html,Baylor University,1994,14-11-1970,190,2007,False,G,6-0
http://www.basketball-reference.com/players/w/weslewa01.html,University of Kansas,1967,25-1-1945,220,1976,False,C,6-11
http://www.basketball-reference.com/players/w/westda01.html,Xavier University,2004,29-8-1980,250,2016,True,F,6-9
http://www.basketball-reference.com/players/w/westde01.html,Saint Joseph's University,2005,26-7-1983,180,2012,False,G,6-4
http://www.basketball-reference.com/players/w/westdo01.html,Villanova University,1990,27-5-1967,200,2001,False,G-F,6-6
http://www.basketball-reference.com/players/w/westje01.html,West Virginia University,1961,28-5-1938,175,1974,False,G,6-2
http://www.basketball-reference.com/players/w/westma02.html,Georgia Institute of Technology,2008,19-6-1984,210,2011,False,G,6-5
http://www.basketball-reference.com/players/w/westma01.html,Old Dominion University,1984,5-11-1960,230,2000,False,C-F,6-10
http://www.basketball-reference.com/players/w/westro01.html,University of Cincinnati,1968,6-6-1944,178,1968,False,G,6-4
http://www.basketball-reference.com/players/w/westbde01.html,Providence College,1968,NA,190,1968,False,F,6-8
http://www.basketball-reference.com/players/w/westbru01.html,"University of California, Los Angeles",2009,12-11-1988,200,2016,True,G,6-3
http://www.basketball-reference.com/players/w/westppa01.html,University of Southern California,1973,30-11-1950,195,1984,False,G,6-4
http://www.basketball-reference.com/players/w/wetzejo01.html,Virginia Polytechnic Institute and State University,1968,22-10-1944,190,1976,False,G-F,6-5
http://www.basketball-reference.com/players/w/whalero01.html,Walsh University,2006,16-4-1982,260,2006,False,C,6-10
http://www.basketball-reference.com/players/w/whatlen01.html,University of Alabama,1984,11-8-1962,177,1997,False,G,6-3
http://www.basketball-reference.com/players/w/wheatde01.html,University of Louisville,1998,14-10-1973,165,1999,False,G,6-0
http://www.basketball-reference.com/players/w/wheelcl01.html,William Paterson University,1988,27-10-1959,185,1989,False,G,6-1
http://www.basketball-reference.com/players/w/wheelty01.html,University of Rhode Island,1999,8-10-1975,165,1999,False,G,5-10
http://www.basketball-reference.com/players/w/whitask01.html,University of Kentucky,1955,29-8-1930,180,1955,False,G,6-1
http://www.basketball-reference.com/players/w/whitedj01.html,Indiana University,2009,31-8-1986,251,2014,True,F,6-9
http://www.basketball-reference.com/players/w/whiteer01.html,Pepperdine University,1988,30-12-1965,200,1989,False,F,6-8
http://www.basketball-reference.com/players/w/whitehe01.html,University of Georgia,1971,15-6-1948,195,1971,False,G,6-2
http://www.basketball-reference.com/players/w/whitehu01.html,Villanova University,1963,26-1-1940,205,1971,False,G-F,6-4
